"ID","ReputationIndex","ReputationRaceMask_1","ReputationRaceMask_2","ReputationRaceMask_3","ReputationRaceMask_4","ReputationClassMask_1","ReputationClassMask_2","ReputationClassMask_3","ReputationClassMask_4","ReputationBase_1","ReputationBase_2","ReputationBase_3","ReputationBase_4","ReputationFlags_1","ReputationFlags_2","ReputationFlags_3","ReputationFlags_4","ParentFactionID","ParentFactionMod_1","ParentFactionMod_2","ParentFactionCap_1","ParentFactionCap_2","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask"
"1011","69","32767","0","0","0","1535","0","0","0","0","0","0","0","16","0","0","0","936","0","0","3","3","Lower City","고난의 거리","Ville basse","Unteres Viertel","贫民窟","","Bajo Arrabal","Bajo Arrabal","Нижний Город","","","","","","","","16712190","The refugees of Shattrath come from diverse backgrounds and races.  Word of helpful deeds spreads quickly among the Denizens of Lower City.","고난의 거리에는 각지에서 모여든 다양한 종족의 피난민들이 거주하고 있습니다. 이들을 돕기 위한 도움의 손길이 주민들 사이에 빠르게 퍼지고 있습니다.","Les réfugiés qui habitent Shattrath sont de diverses races et origines. Lorsque l'on vient en aide à un habitant de la Ville basse, la nouvelle se répand vite.","Die Flüchtlinge von Shattrath ","来自各个地方、各个种族的避难者在沙塔斯城的聚集地。在贫民窟中","","Los refugiados de Shattrath proceden de diferentes razas y contextos. Los relatos de buenas acciones se extienden rápidamente entre los habitantes del Bajo Arrabal.","Los refugiados de Shattrath proceden de diferentes razas y contextos. Los relatos de buenas acciones se extienden rápidamente entre los habitantes del Bajo Arrabal.","Среди изгнанников, нашедших приют в Шаттрате, встречаются представители самых разных рас и народов. Но стоит вам помочь одному из них, как об этом узнают все.","","","","","","","","16712190"
"1012","70","1791","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","980","0","0","3","3","Ashtongue Deathsworn","잿빛혓바닥 결사단","Ligemort cendrelangue","Die Todeshörigen","灰舌死誓者","","Juramorte Lengua de ceniza","Juramorte Lengua de ceniza","Пеплоусты-служители","","","","","","","","16712190","The elite of the Broken tribe known as the Ashtongue, officially aligned with Illidan. The Deathsworn are Akama's most trusted lieutenants and are privy to their leader's mysterious motivations.","잿빛혓바닥 결사단은 뒤틀린 드레나이 부족 중 정예로 구성되어 있으며 일리단과 연합을 맺고 있습니다. 이 결사대는 아카마의 가장 충성스러운 부대원으로 구성되어 있으며 비밀스러운 음모를 수행하고 있습니다.","L’élite de la tribu des Roués des Cendrelangues, officiellement alliée avec Illidan. Les ligemorts sont les lieutenants favoris d’Akama, et connaissent les mystérieuses motivations de leur chef.","Die Elite des Stammes der Zers","来自破碎者灰舌部族的精英勇士，表面上与伊利丹结盟。这些勇士是","","La élite de la tribu de los Tábidos se conoce como los Lengua de ceniza, aliados oficiales de Illidan. Los Juramorte son los tenientes más leales de Akama y tienen conocimiento de las misteriosas motivaciones de su líder.","La élite de la tribu de los Tábidos se conoce como los Lengua de ceniza, aliados oficiales de Illidan. Los Juramorte son los tenientes más leales de Akama y tienen conocimiento de las misteriosas motivaciones de su líder.","Элита Сломленных, официально заключившая союз с Иллиданом. Пеплоусты – преданные сподвижники Акамы, готовые поддержать любые начинания своего господина.","","","","","","","","16712190"
"1013","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Spirits of Shadowmoon 1","어둠달의 영혼들 1","Esprits d'Ombrelune 1","Geister von Schatten","Spirits of Shadowmoo","","Espíritus de Sombraluna 1","Espíritus de Sombraluna 1","Духи Призрачной Луны 1","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1014","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Spirits of Shadowmoon 2","어둠달의 영혼들 2","Esprits d'Ombrelune 2","Geister von Schatten","Spirits of Shadowmoo","","Espíritus de Sombraluna 2","Espíritus de Sombraluna 2","Духи Призрачной Луны 2","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1015","71","1791","0","0","0","1535","0","0","0","-42000","0","0","0","2","0","0","0","980","0","0","5","5","Netherwing","황천의 용군단","Aile-du-Néant","Netherschwingen","灵翼之龙","","Ala Abisal","Ala Abisal","Крылья Пустоты","","","","","","","","16712190","This unusual brood of dragons was spawned from the eggs of Deathwing's black dragonflight, and infused with raw nether-energies.  Now, they seek to find their identity beyond the shadows of their father's destructive heritage.","이 희귀한 용족은 황천의 에너지를 받은 데스윙의 검은용군단 알로부터 탄생하였습니다. 이제 이들은 부모로부터 물려 받은 파괴적인 천성의 그늘에 가려진 자신들의 정체성을 찾으려하고 있습니다.","Cette portée de dragons peu commune est issue des œufs du Vol noir d'Aile de mort, imprégnés des pures énergies du Néant. Ils cherchent maintenant à retrouver leur identité, au-delà des ombres de l'héritage délétère de leur père.","Diese ungewöhnlichen Drachen e","这种罕见的龙是死亡之翼的后代，受到原始的虚空能量影响后发生了","","Esta inusual camada de dragones nació de los huevos del Vuelo Negro de Alamuerte y está imbuida de energías del vacío puras. Ahora buscan su identidad más allá de las sombras de la destructora herencia de su padre.","Esta inusual camada de dragones nació de los huevos del Vuelo Negro de Alamuerte y está imbuida de energías del vacío puras. Ahora buscan su identidad más allá de las sombras de la destructora herencia de su padre.","Необычный вид черных драконов, произошедший от потомков Смертокрыла, яйца которых были подвержены влиянию энергии Пустоты. Сейчас они ищут себя, пытаясь избавиться от мрачного наследия своего отца.","","","","","","","","16712190"
"1016","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Wyrmcult","고룡교단","Culte du Ver","Wyrmkult","拜龙教","","Culto vermis","Culto vermis","Культ Змея","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1017","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Treant","나무정령","Tréant","Treant","树人","","Antárboles","Antárboles","Древень","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1018","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Leotheras Demon I","레오테라스 악마 I","Démon de Leotheras I","Leotherasdämon I","Leotheras Demon I","","Demonio Leotheras I","Demonio Leotheras I","Демон Леотераса I","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1019","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Leotheras Demon II","레오테라스 악마 II","Démon de Leotheras II","Leotherasdämon II","Leotheras Demon II","","Demonio Leotheras II","Demonio Leotheras II","Демон Леотераса II","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1020","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Leotheras Demon III","레오테라스 악마 III","Démon de Leotheras III","Leotherasdämon III","Leotheras Demon III","","Demonio Leotheras III","Demonio Leotheras III","Демон Леотераса III","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1021","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Leotheras Demon IV","레오테라스 악마 IV","Démon de Leotheras IV","Leotherasdämon IV","Leotheras Demon IV","","Demonio Leotheras IV","Demonio Leotheras IV","Демон Леотераса IV","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1022","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Leotheras Demon V","레오테라스 악마 V","Démon de Leotheras V","Leotherasdämon V","Leotheras Demon V","","Demonio Leotheras V","Demonio Leotheras V","Демон Леотераса V","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1023","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Azaloth","아잘로스","Azaloth","Azaloth","阿萨洛斯","","Azaloth","Azaloth","Азалот","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1024","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Rock Flayer","바위갈퀴","Ecorche-roc","Felsklaue","剥石者","","Despellejador de roca","Despellejador de roca","Камнедер","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1025","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Flayer Hunter","바위갈퀴 사냥꾼","Chasseur écorcheur","Klauenjäger","剥石者猎手","","Cazador despellejador","Cazador despellejador","Охотник на свежевальщиков","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1026","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Shadowmoon Shade","어둠달 악령","Ombre d'Ombrelune","Schattenmondschemen","影月之魂","","Sombra de Sombraluna","Sombra de Sombraluna","Тень Призрачной Луны","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1027","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Legion Communicator","군단 통신원","Communicateur de la Légion","Legionskommunikator","军团联络器","","Comunicador de la Legión","Comunicador de la Legión","Переговорное устройство Легиона","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1028","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Ravenswood Ancients","까마귀나무 고대인","Anciens du bois aux corbeaux","Uralte des Rabenwald","乌鸦林古树","","Ancianos del Bosque del Cuervo","Ancianos del Bosque del Cuervo","Древние из Леса Воронов","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1029","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Chess, Friendly to All Chess","체스","Echecs, amical envers tous les échecs","Schach - Freundlich ","Chess, Friendly to A","","Ajedrez, amistoso con todo el tablero","Ajedrez, amistoso con todo el tablero","Шахматы: дружественный ко всем","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1030","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Black Temple Gates - Illidari","검은 사원 관문 - 일리다리","Portes du Temple noir - Illidari","Tore des Schwarzen T","Black Temple Gates -","","Puertas del Templo Oscuro - Illidari","Puertas del Templo Oscuro - Illidari","Врата Черного храма: Иллидари","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1031","72","1791","0","0","0","1535","0","0","0","0","0","0","0","16","0","0","0","936","0","0","5","5","Sha'tari Skyguard","샤타리 하늘경비대","Garde-ciel sha'tari","Himmelswache der Sha","沙塔尔天空卫队","","Guardia del cielo Sha'tari","Guardia del cielo Sha'tari","Стражи Небес Ша'тар","","","","","","","","16712190","An airborne military force created by Shattrath City to deal with the threats that loom in the highest reaches of Outland.","아웃랜드에서 하늘로부터의 위협에 대처하기 위해 조직된 샤트라스 공중 부대입니다.","Une force militaire aérienne créée par la ville de Shattrath pour s'occuper des menaces qui rôdent dans les zones de haute altitude de l'Outreterre.","Eine von Shattrath aufgestellt","一支由沙塔斯城建立的空中武装力量，职责是应对潜伏在外域天空中","","Fuerza militar aérea creada en la Ciudad de Shattrath para hacer frente a la amenaza que se cierne sobre el cielo de Terrallende.","Fuerza militar aérea creada en la Ciudad de Shattrath para hacer frente a la amenaza que se cierne sobre el cielo de Terrallende.","Эти крылатые защитники Шаттрата готовы противостоять любой угрозе, спустившейся с неба Запределья.","","","","","","","","16712190"
"1032","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Area 52","52번 구역","Zone 52","Area 52","52区","","Área 52","Área 52","Зона 52","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1033","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Maiev","마이에브","Maiev","Maiev","玛维","","Maiev","Maiev","Майев","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1034","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Skettis Shadowy Arakkoa","스케티스 어둠의 아라코아","Arakkoa ténébreux de Skettis","Schattenhafter Arakk","斯克提斯阴影鸦人","","Arakkoa oscuro Skettis","Arakkoa oscuro Skettis","Призрачный Араккоа Скеттиса","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1035","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Skettis Arakkoa","스케티스 아라코아","Arakkoa de Skettis","Arakkoa von Skettis","斯克提斯鸦人","","Arakkoa Skettis","Arakkoa Skettis","Араккоа Скеттиса","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1036","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Dragonmaw Enemy","적대적 용아귀부족","Ennemi Gueule-de-dragon","Drachenmalgegner","龙喉之敌","","Enemigo Faucedraco","Enemigo Faucedraco","Драконья Пасть: противник","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
